Nombre,prueba,tipo,Hora de inserción,Tamaño Total copiado,Total de ficheros copiados,Ficheros borrados,Pago,Cobró,Comentario
,Miércoles 25 de Enero,,,,,,,,
,   52  Dispositivos,,,,,,,,
,   474.1 GB,,,,,,,,
,   1015 ficheros,,,,,,,,
,   $3018,,,,,,,,
Nombre de Dispositivo,,Tipo,Hora de inserción,Tamaño Total copiado,Total de ficheros copiados,Ficheros borrados,Pago,Cobró,Comentario
,9x02 - La Voz (España).mp4,1.3GB,01:15:47 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x02 - La Voz (España).mp4,,,,,
,9x03 - La Voz (España).mp4,1.2GB,01:21:39 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x03 - La Voz (España).mp4,,,,,
,7x14 - Master Chef Celebrity (Espana).mkv,1.2GB,01:21:58 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x14 - Master Chef Celebrity (Espana).mkv,,,,,
,8x11 - Got Talent Espana (2022).mp4,1.2GB,01:22:16 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x11 - Got Talent Espana (2022).mp4,,,,,
,10x10 - Masterchef España (2022).mp4,1.2GB,01:19:39 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x10 - Masterchef España (2022).mp4,,,,,
,7x11 - Master Chef Celebrity (Espana).mp4,1.1GB,01:22:39 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x11 - Master Chef Celebrity (Espana).mp4,,,,,
,7x09 - Master Chef Celebrity (Espana).mp4,1.1GB,01:22:59 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x09 - Master Chef Celebrity (Espana).mp4,,,,,
,7x08 - Master Chef Celebrity (Espana).mp4,1.1GB,01:23:17 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x08 - Master Chef Celebrity (Espana).mp4,,,,,
,9x07 - La Voz (España).mp4,1.1GB,01:23:36 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x07 - La Voz (España).mp4,,,,,
,10x06 - Masterchef España (2022).mp4,1.1GB,01:05:06 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x06 - Masterchef España (2022).mp4,,,,,
,8x01 - Got Talent Espana (2022).mp4,1.1GB,01:23:55 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x01 - Got Talent Espana (2022).mp4,,,,,
,10x07 - Masterchef España (2022).mp4,1.0GB,01:06:00 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x07 - Masterchef España (2022).mp4,,,,,
,9x06 - La Voz (España).mp4,1.0GB,01:24:12 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x06 - La Voz (España).mp4,,,,,
,Los Protegidos  A D N - 1x04.mp4,1.0GB,01:13:16 ,M:\!!!!!!!!!!!$V-25-01-23\Los Protegidos  A D N - 1x04.mp4,,,,,
,7x11 - La Voz Kids (España).mp4,990MB,01:10:06 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x11 - La Voz Kids (España).mp4,,,,,
,7x01 - Master Chef Celebrity (Espana).mp4,959MB,01:24:30 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x01 - Master Chef Celebrity (Espana).mp4,,,,,
,7x12 - La Voz Kids (España) (FIN).mp4,956MB,01:13:02 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x12 - La Voz Kids (España) (FIN).mp4,,,,,
,7x03 - Master Chef Celebrity (Espana).mp4,954MB,01:24:47 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x03 - Master Chef Celebrity (Espana).mp4,,,,,
,7x07 - Master Chef Celebrity (Espana).mp4,953MB,01:25:03 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x07 - Master Chef Celebrity (Espana).mp4,,,,,
,7x02 - Master Chef Celebrity (Espana).mp4,928MB,01:25:19 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x02 - Master Chef Celebrity (Espana).mp4,,,,,
,7x06 - La Voz Kids (España).mp4,928MB,01:14:07 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x06 - La Voz Kids (España).mp4,,,,,
,7x10 - Master Chef Celebrity (Espana).mp4,880MB,01:25:37 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x10 - Master Chef Celebrity (Espana).mp4,,,,,
,Los Protegidos A D N - 1x02.mkv,876MB,01:14:24 ,M:\!!!!!!!!!!!$V-25-01-23\Los Protegidos A D N - 1x02.mkv,,,,,
,8x02 - Got Talent Espana (2022).mp4,874MB,01:25:54 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x02 - Got Talent Espana (2022).mp4,,,,,
,9x10 - La Voz (España).mp4,863MB,01:26:11 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x10 - La Voz (España).mp4,,,,,
,Voy a Pasármelo Bien (2022).mp4,860MB,12:50:14 ,M:\!!!!!!!!!!!$V-25-01-23\Voy a Pasármelo Bien (2022)\Voy a Pasármelo Bien (2022).mp4,,,,,
,7x09 - La Voz Kids (España).mp4,849MB,01:14:35 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x09 - La Voz Kids (España).mp4,,,,,
,Padre no hay más que uno 3 (2022).mp4,815MB,12:50:56 ,M:\!!!!!!!!!!!$V-25-01-23\Padre no hay más que uno 3 (2022)\Padre no hay más que uno 3 (2022).mp4,,,,,
,7x01 - La Voz Kids (España).mp4,812MB,01:15:23 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x01 - La Voz Kids (España).mp4,,,,,
,7x04 - La Voz Kids (España).mp4,775MB,01:16:12 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x04 - La Voz Kids (España).mp4,,,,,
,9x08 - La Voz (España).mp4,768MB,01:26:30 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x08 - La Voz (España).mp4,,,,,
,10x01 - Masterchef España (2022).mp4,747MB,01:16:45 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x01 - Masterchef España (2022).mp4,,,,,
,10x03 - Masterchef España (2022).mp4,718MB,01:17:17 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x03 - Masterchef España (2022).mp4,,,,,
,7x03 - La Voz Kids (España).mp4,718MB,01:17:26 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x03 - La Voz Kids (España).mp4,,,,,
,7x05 - La Voz Kids (España).mp4,689MB,01:17:40 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz Kids (España) Temp. 7\7x05 - La Voz Kids (España).mp4,,,,,
,9x04 - La Voz (España).mp4,684MB,01:26:49 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x04 - La Voz (España).mp4,,,,,
,10x08 - Masterchef España (2022).mp4,676MB,01:17:52 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x08 - Masterchef España (2022).mp4,,,,,
,10x13 - Masterchef España (2022) (FIN).mp4,670MB,01:18:00 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x13 - Masterchef España (2022) (FIN).mp4,,,,,
,10x05 - Masterchef España (2022).mp4,664MB,01:18:08 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x05 - Masterchef España (2022).mp4,,,,,
,Los Protegidos  A D N - 1x03.mp4,657MB,01:14:51 ,M:\!!!!!!!!!!!$V-25-01-23\Los Protegidos  A D N - 1x03.mp4,,,,,
,9x05 - La Voz (España).mp4,646MB,01:27:09 ,M:\!!!!!!!!!!!$V-25-01-23\La Voz (España) Temp. 9\9x05 - La Voz (España).mp4,,,,,
,10x11 - Masterchef España (2022).mp4,632MB,01:18:17 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x11 - Masterchef España (2022).mp4,,,,,
,10x04 - Masterchef España (2022).mp4,629MB,01:18:32 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x04 - Masterchef España (2022).mp4,,,,,
,10x12 - Masterchef España (2022).mp4,619MB,01:18:39 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x12 - Masterchef España (2022).mp4,,,,,
,10x09 - Masterchef España (2022).mp4,610MB,01:18:51 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x09 - Masterchef España (2022).mp4,,,,,
,7x12 - Master Chef Celebrity (Espana).mp4,605MB,01:27:36 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef Celebrity (España) Temp. 7\7x12 - Master Chef Celebrity (Espana).mp4,,,,,
,10x02 - Masterchef España (2022).mp4,603MB,01:19:04 ,M:\!!!!!!!!!!!$V-25-01-23\Master Chef (España) Temp. 10\10x02 - Masterchef España (2022).mp4,,,,,
,Los Protegidos  A D N - 1x01.mp4,599MB,01:15:38 ,M:\!!!!!!!!!!!$V-25-01-23\Los Protegidos  A D N - 1x01.mp4,,,,,
,8x08 - Got Talent Espana (2022).mp4,597MB,01:28:10 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x08 - Got Talent Espana (2022).mp4,,,,,
,8x09 - Got Talent Espana (2022).mp4,594MB,01:28:52 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x09 - Got Talent Espana (2022).mp4,,,,,
,8x10 - Got Talent Espana (2022).mp4,554MB,01:30:24 ,M:\!!!!!!!!!!!$V-25-01-23\Got Talent España (2022) Temp. 8\8x10 - Got Talent Espana (2022).mp4,,,,,
,Fácil - 1x05.mp4,495MB,12:50:08 ,M:\!!!!!!!!!!!$V-25-01-23\Fácil - 1x05.mp4,,,,,
,Fácil - 1x02.mp4,476MB,12:50:51 ,M:\!!!!!!!!!!!$V-25-01-23\Fácil - 1x02.mp4,,,,,
,Los Protegidos  A D N - 1x06.mp4,466MB,01:03:02 ,M:\!!!!!!!!!!!$V-25-01-23\Los Protegidos  A D N - 1x06.mp4,,,,,
,Fácil - 1x03.mp4,457MB,12:51:20 ,M:\!!!!!!!!!!!$V-25-01-23\Fácil - 1x03.mp4,,,,,
,Fácil - 1x04.mp4,440MB,12:51:29 ,M:\!!!!!!!!!!!$V-25-01-23\Fácil - 1x04.mp4,,,,,
,Fácil - 1x01.mp4,429MB,12:51:34 ,M:\!!!!!!!!!!!$V-25-01-23\Fácil - 1x01.mp4,,,,,
,Los Protegidos  A D N - 1x05.mp4,116MB,01:15:46 ,M:\!!!!!!!!!!!$V-25-01-23\Los Protegidos  A D N - 1x05.mp4,,,,,
,Los Protegidos El Regreso - 1x04.mp4,94MB,01:10:31 ,M:\!!!!!!!!!!!$V-25-01-23\Los Protegidos El Regreso - 1x04.mp4,,,,,
,Supernormal 1x05.mp4,73MB,01:05:24 ,M:\!!!!!!!!!!!$V-25-01-23\Supernormal - [Temp 1] [Caps.06]\Supernormal 1x05.mp4,,,,,
,Supernormal 1x01.mp4,72MB,01:02:26 ,M:\!!!!!!!!!!!$V-25-01-23\Supernormal - [Temp 1] [Caps.06]\Supernormal 1x01.mp4,,,,,
,Supernormal 1x03.mp4,68MB,01:05:25 ,M:\!!!!!!!!!!!$V-25-01-23\Supernormal - [Temp 1] [Caps.06]\Supernormal 1x03.mp4,,,,,
,Supernormal 1x02.mp4,65MB,01:03:49 ,M:\!!!!!!!!!!!$V-25-01-23\Supernormal - [Temp 1] [Caps.06]\Supernormal 1x02.mp4,,,,,
,Supernormal 1x06.mp4,64MB,01:05:26 ,M:\!!!!!!!!!!!$V-25-01-23\Supernormal - [Temp 1] [Caps.06]\Supernormal 1x06.mp4,,,,,
,Supernormal 1x04.mp4,54MB,01:05:26 ,M:\!!!!!!!!!!!$V-25-01-23\Supernormal - [Temp 1] [Caps.06]\Supernormal 1x04.mp4,,,,,
,A Todo Tren Destino Asturias (2021) 1080p.png,232KB,01:02:25 ,M:\!!!!!!!!!!!$V-25-01-23\[HD] A Todo Tren Destino Asturias (2021) Comedia Española\A Todo Tren Destino Asturias (2021) 1080p.png,,,,,
,A Todo Tren Destino Asturias (2021) 1080p.jpg,177KB,01:02:25 ,M:\!!!!!!!!!!!$V-25-01-23\[HD] A Todo Tren Destino Asturias (2021) Comedia Española\A Todo Tren Destino Asturias (2021) 1080p.jpg,,,,,
,Voy a pasármelo bien (2022) (2022) 1080p.jpg,158KB,12:51:20 ,M:\!!!!!!!!!!!$V-25-01-23\Voy a Pasármelo Bien (2022)\Voy a pasármelo bien (2022) (2022) 1080p.jpg,,,,,
,spa.srt,141KB,12:51:19 ,M:\!!!!!!!!!!!$V-25-01-23\Voy a Pasármelo Bien (2022)\Subs\spa.srt,,,,,
,spa.srt,136KB,12:51:19 ,"M:\!!!!!!!!!!!$V-25-01-23\[HD] Por los pelos [2022] [Dual Audio]\Subs [135,95 Kb]\spa.srt",,,,,
,eng.srt,128KB,12:51:19 ,M:\!!!!!!!!!!!$V-25-01-23\Voy a Pasármelo Bien (2022)\Subs\eng.srt,,,,,
,Descarrilados (2022) 1080p.srt,108KB,12:48:03 ,M:\!!!!!!!!!!!$V-25-01-23\[HD] Descarrilados (2022) Comedia Española\Descarrilados (2022) 1080p.srt,,,,,
,Descarrilados (2022) 1080p.jpg,63KB,12:48:03 ,M:\!!!!!!!!!!!$V-25-01-23\[HD] Descarrilados (2022) Comedia Española\Descarrilados (2022) 1080p.jpg,,,,,
,You Keep The Kids [2021] [1080p].jpg,59KB,12:51:20 ,M:\!!!!!!!!!!!$V-25-01-23\You Keep The Kids [Mama o Papa] [2021] Comedia España Paco León & Miren Ibarguren\You Keep The Kids [2021] [1080p].jpg,,,,,
,Por los pelos [2022] [1080p] [Dual Audio].webp,31KB,12:45:24 ,M:\!!!!!!!!!!!$V-25-01-23\[HD] Por los pelos [2022] [Dual Audio]\Por los pelos [2022] [1080p] [Dual Audio].webp,,,,,
,Voy a Pasármelo Bien (2022).jpg,23KB,12:51:20 ,M:\!!!!!!!!!!!$V-25-01-23\Voy a Pasármelo Bien (2022)\Voy a Pasármelo Bien (2022).jpg,,,,,
,Padre no hay más que uno 3 (2022).jpg,9KB,12:51:19 ,M:\!!!!!!!!!!!$V-25-01-23\Padre no hay más que uno 3 (2022)\Padre no hay más que uno 3 (2022).jpg,,,,,
NOEMI (E:),,Memoria 16 GB,12:32,2.8 GB,14 ficheros,26 ficheros,$35,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,045 - Kuzgun (Cuervo) (Turca) ESP.mp4,506MB,12:40:17 ,E:\045 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,043 - Kuzgun (Cuervo) (Turca) ESP.mp4,315MB,12:38:32 ,E:\043 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,039 - Kuzgun (Cuervo) (Turca) ESP.mp4,295MB,12:35:38 ,E:\039 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,049 - Kuzgun (Cuervo) (Turca) ESP.mp4,275MB,12:43:28 ,E:\049 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,042 - Kuzgun (Cuervo) (Turca) ESP.mp4,247MB,12:37:45 ,E:\042 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,047 - Kuzgun (Cuervo) (Turca) ESP.mp4,246MB,12:42:32 ,E:\047 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,044 - Kuzgun (Cuervo) (Turca) ESP.mp4,160MB,12:39:38 ,E:\044 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,038 - Kuzgun (Cuervo) (Turca) ESP.mp4,145MB,12:35:04 ,E:\038 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,041 - Kuzgun (Cuervo) (Turca) ESP.ts,134MB,12:37:14 ,E:\041 - Kuzgun (Cuervo) (Turca) ESP.ts,,,,,
,036 - Kuzgun (Cuervo) (Turca) ESP.mp4,125MB,12:34:17 ,E:\036 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,046 - Kuzgun (Cuervo) (Turca) ESP.mp4,124MB,12:42:08 ,E:\046 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,040 - Kuzgun (Cuervo) (Turca) ESP.mp4,121MB,12:36:43 ,E:\040 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,035 - Kuzgun (Cuervo) (Turca) ESP.mp4,119MB,12:33:46 ,E:\035 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
,037 - Kuzgun (Cuervo) (Turca) ESP.mp4,83MB,12:34:48 ,E:\037 - Kuzgun (Cuervo) (Turca) ESP.mp4,,,,,
MAGDA1 (E:),,Memoria 4 GB,12:12,3.0 GB,3 ficheros,6 ficheros,$21,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,12 Strong [2018] [1080p] [Dual Audio].mpg,1.1GB,12:21:33 ,E:\12 Strong [2018] [1080p] [Dual Audio].mpg,,,,,
,Tom Clancys Without Remorse (2021) 1080p DUAL.mpg,1005MB,12:17:54 ,E:\Tom Clancys Without Remorse (2021) 1080p DUAL.mpg,,,,,
,Den.of.thieves.2018.1080p-dual-lat-cinecalidad.to.mpg,937MB,12:14:38 ,E:\Den.of.thieves.2018.1080p-dual-lat-cinecalidad.to.mpg,,,,,
ERICK (E:),,Memoria 32 GB,11:18,24.2 GB,23 ficheros,4 ficheros,$74,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,Vikings.Valhalla.S02E06.WEB-DL.1080p.mkv,2.5GB,11:36:23 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E06.WEB-DL.1080p.mkv,,,,,
,Vikings.Valhalla.S02E01.WEB-DL.1080p.mkv,2.3GB,11:19:45 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E01.WEB-DL.1080p.mkv,,,,,
,Vikings.Valhalla.S02E08.WEB-DL.1080p.mkv,2.1GB,11:43:11 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E08.WEB-DL.1080p.mkv,,,,,
,Vikings.Valhalla.S02E04.WEB-DL.1080p.mkv,2.1GB,11:29:42 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E04.WEB-DL.1080p.mkv,,,,,
,Vikings.Valhalla.S02E02.WEB-DL.1080p.mkv,2.1GB,11:23:25 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E02.WEB-DL.1080p.mkv,,,,,
,Vikings.Valhalla.S02E05.WEB-DL.1080p.mkv,2.1GB,11:33:02 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E05.WEB-DL.1080p.mkv,,,,,
,Vikings.Valhalla.S02E03.WEB-DL.1080p.mkv,1.9GB,11:26:41 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E03.WEB-DL.1080p.mkv,,,,,
,Vikings.Valhalla.S02E07.WEB-DL.1080p.mkv,1.9GB,11:40:18 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E07.WEB-DL.1080p.mkv,,,,,
,The Last of Us S01E01.mkv,1.7GB,11:46:29 ,E:\The Last of Us S01E01.mkv,,,,,
,The Last of Us - 1x02.mkv,1.1GB,11:49:10 ,E:\The Last of Us - 1x02.mkv,,,,,
,Caleidoscopio (Kaleidoscope)  S01E05.mkv,1.1GB,11:52:26 ,E:\Caleidoscopio (Kaleidoscope) [TEMP 1] [09 Cap.] [Dual Audio] FDT\Caleidoscopio (Kaleidoscope)  S01E05.mkv,,,,,
,Caleidoscopio (Kaleidoscope)  S01E06.mkv,1.0GB,11:54:07 ,E:\Caleidoscopio (Kaleidoscope) [TEMP 1] [09 Cap.] [Dual Audio] FDT\Caleidoscopio (Kaleidoscope)  S01E06.mkv,,,,,
,Caleidoscopio (Kaleidoscope)  S01E04.mkv,1.0GB,11:50:55 ,E:\Caleidoscopio (Kaleidoscope) [TEMP 1] [09 Cap.] [Dual Audio] FDT\Caleidoscopio (Kaleidoscope)  S01E04.mkv,,,,,
,Caleidoscopio (Kaleidoscope)  S01E07.mkv,778MB,11:55:42 ,E:\Caleidoscopio (Kaleidoscope) [TEMP 1] [09 Cap.] [Dual Audio] FDT\Caleidoscopio (Kaleidoscope)  S01E07.mkv,,,,,
,Vikings.Valhalla.S02E01.WEB-DL.srt,34KB,11:23:25 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E01.WEB-DL.srt,,,,,
,Vikings.Valhalla.S02E06.WEB-DL.1080p.srt,32KB,11:40:18 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E06.WEB-DL.1080p.srt,,,,,
,Vikings.Valhalla.S02E08.WEB-DL.1080p.srt,31KB,11:46:29 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E08.WEB-DL.1080p.srt,,,,,
,Vikings.Valhalla.S02E02.WEB-DL.1080p.srt,30KB,11:26:41 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E02.WEB-DL.1080p.srt,,,,,
,Vikings.Valhalla.S02E03.WEB-DL.1080p.srt,28KB,11:29:42 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E03.WEB-DL.1080p.srt,,,,,
,Vikings.Valhalla.S02E04.WEB-DL.1080p.srt,28KB,11:33:02 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E04.WEB-DL.1080p.srt,,,,,
,Vikings.Valhalla.S02E05.WEB-DL.1080p.srt,27KB,11:36:23 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E05.WEB-DL.1080p.srt,,,,,
,Vikingos-Valhalla-Temporada-2-2023-HD-720p-portada.webp,25KB,11:19:45 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikingos-Valhalla-Temporada-2-2023-HD-720p-portada.webp,,,,,
,Vikings.Valhalla.S02E07.WEB-DL.1080p.srt,20KB,11:43:11 ,E:\Vikings Valhalla (Temporada 2) [08 Cap.] [1080p] [Dual Audio]\Vikings.Valhalla.S02E07.WEB-DL.1080p.srt,,,,,
ESPERANZA (I:),,Memoria 16 GB,11:03,6.9 GB,21 ficheros,0 ficheros,$0,,"""ABAJO $49"""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,Caso Cerrado 2 {19-01-2023].mpg,397MB,11:31:29 ,I:\Show (Actualización Semanal)\Caso Cerrado 2 {19-01-2023].mpg,,,,,
,Caso Cerrado 1 {20-01-2023}.mpg,396MB,11:29:20 ,I:\Show (Actualización Semanal)\Caso Cerrado 1 {20-01-2023}.mpg,,,,,
,12 Corazones {22-01-2023}.mpg,389MB,11:11:05 ,I:\Show (Actualización Semanal)\12 Corazones {22-01-2023}.mpg,,,,,
,Caso Cerrado 1 {19-01-2023].mpg,389MB,11:27:17 ,I:\Show (Actualización Semanal)\Caso Cerrado 1 {19-01-2023].mpg,,,,,
,Caso Cerrado Hija Adicta {17-01-2023}.mpg,387MB,11:38:27 ,I:\Show (Actualización Semanal)\Caso Cerrado Hija Adicta {17-01-2023}.mpg,,,,,
,12 Corazones 1 {19-01-2023].mpg,377MB,11:13:13 ,I:\Show (Actualización Semanal)\12 Corazones 1 {19-01-2023].mpg,,,,,
,12 Corazones 3 {22-01-2023}.mpg,374MB,11:25:21 ,I:\Show (Actualización Semanal)\12 Corazones 3 {22-01-2023}.mpg,,,,,
,12 Corazones {17-01-2023}.mpg,374MB,11:06:58 ,I:\Show (Actualización Semanal)\12 Corazones {17-01-2023}.mpg,,,,,
,12 Corazones 2 {20-01-2023}.mpg,374MB,11:23:11 ,I:\Show (Actualización Semanal)\12 Corazones 2 {20-01-2023}.mpg,,,,,
,12 Corazones 2 {18-01-2023}.mpg,374MB,11:19:14 ,I:\Show (Actualización Semanal)\12 Corazones 2 {18-01-2023}.mpg,,,,,
,12 Corazones {18-01-2023}.mpg,373MB,11:09:00 ,I:\Show (Actualización Semanal)\12 Corazones {18-01-2023}.mpg,,,,,
,Caso Cerrado 2 {20-01-2023}.mpg,373MB,11:33:38 ,I:\Show (Actualización Semanal)\Caso Cerrado 2 {20-01-2023}.mpg,,,,,
,12 Corazones {16-01-2023}.mpg,372MB,11:04:58 ,I:\Show (Actualización Semanal)\12 Corazones {16-01-2023}.mpg,,,,,
,12 Corazones 1 {20-01-2023}.mpg,371MB,11:15:25 ,I:\Show (Actualización Semanal)\12 Corazones 1 {20-01-2023}.mpg,,,,,
,12 Corazones 1 40 04 292) {16-01-2023}.mpg,370MB,11:17:15 ,I:\Show (Actualización Semanal)\12 Corazones 1 40 04 292) {16-01-2023}.mpg,,,,,
,12 Corazones 2 {19-01-2023].mpg,356MB,11:21:14 ,I:\Show (Actualización Semanal)\12 Corazones 2 {19-01-2023].mpg,,,,,
,Caso Cerrado 34 32 206) {16-01-2023}.mpg,319MB,11:35:55 ,I:\Show (Actualización Semanal)\Caso Cerrado 34 32 206) {16-01-2023}.mpg,,,,,
,Caso Cerrado La Tía {22-01-2023}.mpg,269MB,11:40:32 ,I:\Show (Actualización Semanal)\Caso Cerrado La Tía {22-01-2023}.mpg,,,,,
,Caso Cerrado Sanando Una Adicción Para Recuperar A Su Hijo {18-01-2023}.mpg,175MB,11:42:52 ,I:\Show (Actualización Semanal)\Caso Cerrado Sanando Una Adicción Para Recuperar A Su Hijo {18-01-2023}.mpg,,,,,
,Caso Cerrado Mi Esposa Está Embarazada Y Es Adicta Al Tabaco {18-01-2023}.mpg,170MB,11:42:03 ,I:\Show (Actualización Semanal)\Caso Cerrado Mi Esposa Está Embarazada Y Es Adicta Al Tabaco {18-01-2023}.mpg,,,,,
,Caso Cerrado Demanda A La Mamá Del Hombre Que Le Donó Su Corazón 17 12 834) {16-01-2023}.mpg,159MB,11:37:32 ,I:\Show (Actualización Semanal)\Caso Cerrado Demanda A La Mamá Del Hombre Que Le Donó Su Corazón 17 12 834) {16-01-2023}.mpg,,,,,
ESPERANZA (I:),,Memoria 16 GB,10:48,1.5 GB,5 ficheros,9 ficheros,$49,,""""""
,Nombre de Fichero,Tamaño,Hora de copia,Ruta donde se copió,,,,,
,Caso Cerrado {16-01-2023}.mpg,399MB,10:58:35 ,I:\Show (Actualización Semanal)\Caso Cerrado {16-01-2023}.mpg,,,,,
